"Identificação do post","Identificação da conta","Nome de usuário da conta","Nome da conta",Descrição,"Duração (s)","Horário de publicação","Link permanente","Tipo de post","Comentário de dados",Data,Visualizações,Alcance,Curtidas,Compartilhamentos,Seguimentos,Comentários,Salvamentos
18066440369274563,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","O fim da privacidade para os curiosos? 🤫📱 O Galaxy S26 Ultra vazou e o que está por vir é surreal!
O que mais me chamou a atenção: a tecnologia Flex Magic Pixel. Imagina o xereta ao seu lado não conseguindo ver nada porque a tela escurece dependendo do ângulo. 🕵️‍♂️🚫

Mas não para por aí:
📸 Câmera de 200 MP: Zoom profissional e fotos noturnas que parecem tiradas com uma câmera de cinema.
🤖 IA Revolucionária: Agora a inteligência artificial edita suas fotos sozinha e transforma qualquer vídeo em conteúdo de nível profissional num piscar de olhos.
🚀 Poder Bruto: Snapdragon 8 Elite Gen 5 com até 16GB de RAM. É feito para ser o celular mais rápido do mundo.
Tudo isso tem um preço: os rumores falam em cerca de R$12.000.* 💸

👇 E aí, você teria um S26 Ultra ou acha que a Samsung foi longe demais? Comenta aqui!
.
#Samsung #GalaxyS26Ultra #TechNews #Snapdragon8Elite #IA Vazamentos Smartphones2026 Tecnologia",0,"02/21/2026 11:49",https://www.instagram.com/reel/DVCELEuEW7g/,"Reel do Instagram",,Total,77721,78973,609,255,12,24,33
17932078506193472,17841402096106956,rocioveera,"Rocio Vera","“Esse é o melhor preço que consigo amigo” 😂😂😂",10,"02/21/2026 12:09",https://www.instagram.com/reel/DVCGCPICSnK/,"Reel do Instagram",,Total,751409,,29670,3595,,308,0
17925373518232589,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","A Mega Eletrônicos está pronta para a Crazy Week! 💎🤪

Nossa equipe de especialistas já está selecionando a dedo os itens que vão entrar na lista mais desejada do ano. O objetivo é claro: garantir que nossos clientes tenham acesso às melhores ofertas que já viram na vida.

Da tecnologia de ponta aos cosméticos do momento, estamos preparando tudo para que sua experiência na Mega seja, além de econômica, inesquecível.

Os melhores preços você só encontra aqui. Você está pronto?

#MegaEletro #CrazyWeek2026 #MelhoresOfertas #TechLovers #paraguai",10,"02/22/2026 11:17",https://www.instagram.com/reel/DVElWEnEccL/,"Reel do Instagram",,Total,47919,30303,278,131,25,8,16
18150754756451634,17841477897874845,desbravaparaguai,"Desbrava Paraguai | Vida Real no Paraguai","Vem comigo conhecer esse fornecedor de cosméticos coreanos que está com 75% de descontos! 🤩🇵🇾

A @megaeletronicosoficialpy é uma das lojas mais completas aqui do Paraguai onde você vai encontrar várias marcas queridinhas de cosméticos do momento e muito mais 😍  um verdadeiro sonho para quem ama uma skincare! 

Está vindo para o Paraguai não deixe de passar na Mega e conferir essas promoções! 

Para mais conteúdos de dicas de onde fazer suas melhores compras no Paraguai, siga o @desbravaparaguai 🇧🇷🇵🇾",0,"02/22/2026 15:11",https://www.instagram.com/reel/DVE_5kqD17r/,"Reel do Instagram",,Total,134123,,2893,2688,,38,0
18052549235650895,17841407601225083,dicadawinie,"Winie Anand","Na @megaeletronicosoficialpy vocês vão encontrar produtos bons e baratinhos para comprar aqui no Paraguai!

Qual produto você mais gostou do preço?",58,"02/23/2026 01:56",https://www.instagram.com/reel/DVGJ0tMDmSs/,"Reel do Instagram",,Total,188833,,5099,3810,,72,0
18570629158021333,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","A Mega vai entregar TUDO. 💎🔥

Na Mega Eletrônicos, não existe meio-termo. Nossa equipe já está preparando uma seleção de ofertas pensada para surpreender até os clientes mais exigentes.

Tecnologia, tendências, desejos e oportunidades que simplesmente não dá para ignorar.

Se é Crazy Week, é para ser insana.
Se é Mega, é para ser inesquecível.

Você está pronto para o que vem por aí?

#MegaEletro #CrazyWeek2026 #MelhoresOfertas #TechLovers #Paraguai 🚀💎",0,"02/23/2026 04:02",https://www.instagram.com/p/DVGYV_gFqf3/,"Imagem do Instagram",,Total,23321,15065,179,177,68,32,97
18117844330529548,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","🚨 SAMSUNG GALAXY S26: TUDO O QUE SABEMOS ATÉ AGORA!

Segundo os vazamentos, a Samsung está prestes a mudar o jogo — e a gente foi pesquisar tudo pra te contar antes de todo mundo! 👇
📱 Galaxy S26 — Tela de 6,3 polegadas e bateria que finalmente aguenta o dia todo. Chip Snapdragon de 3nm pra deixar tudo voando. Pequeno por fora, brutal por dentro.
👑 Galaxy S26 Ultra — O monstro chegou. Câmera de 200MP com IA gerando fotos espaciais e surreais. Tela OLED M14, a mais brilhante do mundo. Corpo em titânio puro. Isso não é celular, é obra de arte.
🎧 Galaxy Buds 4 & Buds 4 Pro — Cancelamento de ruído nível “sumiu do mundo” e controles por movimento de cabeça. Atender ligação mexendo só a testa? A Samsung tá brincando com a gente… ou não.
Será que a Samsung vai cumprir tudo isso ou é só hype? 🤔 Comenta aqui o que você mais quer ver chegando!

🔔 ATENÇÃO: Na quarta-feira, dia 25 de fevereiro, faremos a cobertura oficial do lançamento AO VIVO! Segue a gente aqui e ativa o sininho pra não perder nada! 🚀📱
.
#SamsungGalaxyS26 #GalaxyS26Ultra #Samsung2025 #LançamentoSamsung #tech",0,"02/23/2026 14:03",https://www.instagram.com/reel/DVHdFzyjyyz/,"Reel do Instagram",,Total,816694,238857,567,137,38,26,31
17852480616600422,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","Eu quando lembro que a Mega Beauty está acabando… 😭

…mas aí lembro que ainda faltam 5 DIAS para garantir meus cosméticos favoritos com até 75% OFF!🥰✨

COOORRE, porque o estoque já tem coração e vai acabar mesmo!",25,"02/24/2026 11:40",https://www.instagram.com/reel/DVJxke8iOWe/,"Reel do Instagram",,Total,116792,69471,202,12,7,18,24
18154343722439842,17841462447596208,explorandoafronteira,"Explorando a Fronteira por Nicolly Tavassi","Consoles portáteis no Paraguai!! Eu encontrei esses consoles com jogos retrô aqui na @megaeletronicosoficialpy e vou te mostrar um por um.

Tem telas maiores, menores e até um com leds nos analógicos.

Me conta qual mais gostou nos comentários!!

#paraguai #comprasparaguai #console #games",0,"02/24/2026 13:26",https://www.instagram.com/reel/DVJ9lPWDhHi/,"Reel do Instagram",,Total,31074,,571,418,,5,0
17853983877653905,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾","🌸 ¡Hoy y siempre, te celebramos a ti!

En el Día de la Mujer Paraguaya, rendimos homenaje a todas las mujeres que forman parte de la historia de este país increíble — y especialmente a quienes cada día forman parte de nuestra historia aquí en Mega Electrónicos 💛

De cada sector, de cada función, de cada sonrisa en la atención… ¡ustedes son la fuerza que mueve todo esto!

¡Deslizá para ver a nuestras estrellas brillando en cada sector! ➡️✨

¡Feliz Día de la Mujer Paraguaya! 🇵🇾
.
#mujervirtuosa #mujerparaguaya",0,"02/24/2026 14:04",https://www.instagram.com/p/DVKCF3fiV5s/,"Carrossel do Instagram",,Total,75983,28300,731,52,8,19,22
17901808863222556,17841411892401375,fozcidadelinda,"Foz do Iguaçu Cidade Linda","Perfume árabe aqui no Paraguai 👀✨

A L’Haya chegou na @megaeletronicosoficialpy com fragrâncias intensas, marcantes e com aquela presença que fica no ar. É uma marca inspirada na perfumaria de Dubai, e seus perfumes são todos Extrait de Parfum - com alta concentração, fixação e projeção impressionante. 

Testamos dois perfumes da coleção Premium: o Emir Al Sultan, mais doce e impactante, perfeito pra noite, e o Oud Royale, sofisticado, elegante e com aquele toque amadeirado poderoso. 

E o melhor de tudo: valores que começam em 25 dólares.

Os perfumes da L’Haya são vendidos exclusivamente na Mega Eletrônicos.

Se você ama perfume que chega antes de você, já salva esse vídeo e segue a loja pra não perder as próximas novidades.",60,"02/25/2026 06:11",https://www.instagram.com/reel/DVLwoXakSrR/,"Reel do Instagram",,Total,23341,,207,49,,7,0
17995916258745288,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","Esse é o lançamento oficial do Samsung Galaxy S26 Ultra 😱
O que vocês acharam ? Curtiram? 😍

#Samsung2026  #lançamento #Samsung #s26 #s26ultrasamsung",40,"02/25/2026 10:22",https://www.instagram.com/reel/DVMNWgXESs1/,"Reel do Instagram",,Total,34989,22871,422,209,18,73,26
18046640159719076,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","Lançamento oficial do Samsung Galaxy S26 Ultra
Um dos cores mais desejados: roxo 😍😍
#samsung #galaxyS26 #s26 #SamsungS26Ultra",15,"02/26/2026 06:28",https://www.instagram.com/reel/DVOXdQkjJSL/,"Reel do Instagram",,Total,31270,18417,480,159,16,54,51
18151589587453319,17841401573017083,comprasparaguai,"Compras Paraguai","🔥🌸 PROMOÇÃO DE PERFUMES NO PARAGUAI! 🌸🔥

Se você ama fragrância boa e preço baixo, precisa passar na @megaeletronicosoficialpy! 😱

Tem perfume a partir de US$ 6,90 — isso mesmo, BARATO DEMAIS! 👇🔥

#PerfumeEmPromoção 💰
Preços que começam em 6,90 dólares… oportunidade real pra economizar!

#AchadoNoParaguai 🇵🇾
Oferta perfeita pra quem quer trazer mais de um e ainda pagar pouco!

#VariedadeDeFragrâncias 🌹
Opções masculinas, femininas e unissex com ótimo custo-benefício.

#EstoqueLimitado ⏳
Promoção válida até 09 de março — e pode acabar antes!

#CorreQueDáTempo 🏃‍♀️
Se você está em Ciudad del Este, essa é parada obrigatória!

Marca quem ama perfume barato e já salva esse vídeo pra não perder a data! 🔥",77,"02/26/2026 08:00",https://www.instagram.com/reel/DVOiCHHkYnv/,"Reel do Instagram",,Total,69188,,1330,1068,,39,0
18094564777981511,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","Já estamos prontos te esperando 🫣😏🤝

Mega Eletrônicos- A loja que ama os bons preços!
.
#eletrônicos #tecnologia #megaeletronicos #comprasparaguai",14,"02/27/2026 06:37",https://www.instagram.com/reel/DVQ9LIDEbQW/,"Reel do Instagram",,Total,116068,66346,1871,1321,21,84,55
17856478296667509,17841462447596208,explorandoafronteira,"Explorando a Fronteira por Nicolly Tavassi","Tá querendo um perfume árabe bom e acessível pra virar sua marca registrada?

Essas são 3 opções da linha doce da L’haya que eu tenho certeza que você vai gostar!

Eu te conto um pouco sobre as notas de cada um, onde comprar e quanto custam aqui no Paraguai.

A loja onde você encontra é a @megaeletronicosoficialpy!

Não esquece de me seguir pra mais dicas como essa!

#paraguai #comprasparaguai #perfume #arabe",51,"02/27/2026 13:43",https://www.instagram.com/reel/DVRtq47DlRS/,"Reel do Instagram",,Total,17396,,229,62,,6,0
18001416350895845,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾","Patrimônio Cultural Imaterial da Humanidade e patrimônio do nosso coração. Hoje e sempre — ¡Viva el Tereré! 🇵🇾🧉✨

Su origen se remonta a los pueblos Guaraníes, quienes ya utilizaban la yerba mate mucho antes de la colonización europea. Con el tiempo, la bebida fue convirtiéndose en parte de la identidad cultural paraguaya, especialmente por el clima cálido de la región, donde la versión fría resultó mucho más agradable que la caliente.

El tereré es una bebida típica de Paraguay y también muy popular en Mato Grosso do Sul, en Brasil. Se prepara con yerba mate — la misma que se usa en el chimarrón — pero con una diferencia fundamental: en lugar de agua caliente, lleva agua fría o helada, muchas veces mezclada con jugo de frutas cítricas o hierbas medicinales como menta y cedrón.

—-
Patrimônio Cultural Imaterial da Humanidade e patrimônio do nosso coração. Hoje e sempre — Viva o Tereré! 🇵🇾🧉✨
Sua origem remonta aos povos Guaranis, que já utilizavam a erva-mate muito antes da colonização europeia. Com o tempo, a bebida foi se tornando parte da identidade cultural paraguaia, especialmente pelo clima quente da região, onde a versão gelada se mostrou muito mais agradável do que a quente.
O tereré é uma bebida típica do Paraguai e também muito popular no Mato Grosso do Sul, no Brasil. É preparado com erva-mate — a mesma usada no chimarrão — mas com uma diferença fundamental: em vez de água quente, leva água fria ou gelada, muitas vezes misturada com suco de frutas cítricas ou ervas medicinais como menta e cidreira.
.
#tereré #paraguay",0,"02/28/2026 03:03",https://www.instagram.com/reel/DVTJfe1gOYJ/,"Reel do Instagram",,Total,45906,32248,1086,177,62,27,59
18075274970121299,17841464139514838,megaelectronicosparaguay,"Mega Electrónicos 🇵🇾","Não tem tempo ruim pra um tereré 😂❤️
.
#terere #ciudaddeleste #tereregelado",0,"02/28/2026 07:25",https://www.instagram.com/reel/DVTne4bgDBw/,"Reel do Instagram",,Total,26600,18903,365,84,7,40,16
17980601189969276,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","No Brasil tá difícil, mas na Mega Eletrônicos o jogo é outro! 🇵🇾✨

Do dia 1 a 15 de março, acontece o nosso MEGA CLIENTE! São descontos reais de até 80% em produtos selecionados. 😱
Não é compra por impulso, é responsabilidade financeira aproveitar o melhor preço das Américas! 😉

📍 Visite nossa loja e garanta suas sacolas cheias antes que acabe!

#MegaEletrônicos #ComprasNoParaguai #MegaCliente #Descontos #Eletrônicos Ofertas Paraguai",0,"03/01/2026 07:03",https://www.instagram.com/reel/DVWJxVWEefD/,"Reel do Instagram",,Total,21565,16374,157,59,8,17,9
18109225546683804,17841477897874845,desbravaparaguai,"Desbrava Paraguai | Vida Real no Paraguai","Perfumes com até 75% de desconto (aqui no Paraguai o desconto realmente existe) é na @megaeletronicosoficialpy 🇵🇾

Confira alguns que estão disponíveis no vídeo porém eu te garanto que são MUITO mais opções pra você aproveitar! 

Para ficar por dentro de tudo, lembre-se de seguir o @desbravaparaguai 🇧🇷🇵🇾",72,"03/01/2026 09:42",https://www.instagram.com/reel/DVWbzf9FE9l/,"Reel do Instagram",,Total,100629,,1973,1913,,65,0
17913682830314788,17841411892401375,fozcidadelinda,"Foz do Iguaçu Cidade Linda","Mais alguém assim ?

Dizem que é pra chegar mais rápido na @megaeletronicosoficialpy",11,"03/01/2026 12:29",https://www.instagram.com/reel/DVWvFUuAYi0/,"Reel do Instagram",,Total,113505,,2912,896,,144,0
18076735166106228,17841462447596208,explorandoafronteira,"Explorando a Fronteira por Nicolly Tavassi","Perfumes a partir de $6,9 no Paraguai!!

Na @megaeletronicos tá rolando promoção de até 75% off no setor de perfumes

Nesse vídeo eu te mostro algumas opções incríveis que você encontra por aqui.

Já deixa nos comentários o que achou e me segue pra mais vídeos como esse!

#paraguai #comprasparaguai #perfume #promo",53,"03/01/2026 15:38",https://www.instagram.com/reel/DVXEiq5Dv9M/,"Reel do Instagram",,Total,77611,,1707,1656,,54,0
17942802777137259,17841407601225083,dicadawinie,"Winie Anand","Aproveitem as promoções de cosméticos na @megaeletronicosoficialpy !",0,"03/02/2026 05:28",https://www.instagram.com/reel/DVYjdVmjuZU/,"Reel do Instagram",,Total,36843,,544,360,,6,0
17926390266239063,17841462447596208,explorandoafronteira,"Explorando a Fronteira por Nicolly Tavassi","Vocês amaram o último vídeo sobre os descontos de até 75% off no setor de perfumaria da @megaeletronicosoficialpy, então hoje vou mostrar mais opções que estão na promo!

Tem até o perfume da Katy Perry, e ele parece uma joia de tão bonito.

Quero muito saber o que acharam, os preços estão incríveis então não perde essa chance de comprar os seus!!

#paraguai #comprasparaguai #promo #perfume",58,"03/02/2026 10:09",https://www.instagram.com/reel/DVZDvsgjszy/,"Reel do Instagram",,Total,28229,,519,359,,8,0
17896137057409856,17841411892401375,fozcidadelinda,"Foz do Iguaçu Cidade Linda","Perfume árabe aqui no Paraguai 👀✨

A L’Haya chegou na @megaeletronicosoficialpy com fragrâncias intensas, marcantes e com aquela presença que fica no ar. É uma marca inspirada na perfumaria de Dubai, e seus perfumes são todos Extrait de Parfum - com alta concentração, fixação e projeção impressionante. 

Testamos dois perfumes da coleção Premium: o Emir Al Sultan, mais doce e impactante, perfeito pra noite, e o Oud Royale, sofisticado, elegante e com aquele toque amadeirado poderoso. 

E o melhor de tudo: valores que começam em 25 dólares.

Os perfumes da L’Haya são vendidos exclusivamente na Mega Eletrônicos.

Se você ama perfume que chega antes de você, já salva esse vídeo e segue a loja pra não perder as próximas novidades.",0,"03/02/2026 12:24",https://www.instagram.com/reel/DVZTNtcgZWR/,"Reel do Instagram",,Total,25661,,180,72,,1,0
18394120996194105,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","Se amar todos os perfumes fosse crime… já estaríamos atrás das grades. 💔✨

Mas a boa notícia é que você pode ter todos eles sem culpa.

Na Mega Electrónicos, os perfumes estão com até 75% de desconto.

É o momento perfeito para encontrar sua nova fragrância favorita.
#paraguai",0,"03/02/2026 15:00",https://www.instagram.com/p/DVZlQ6zjNOs/,"Carrossel do Instagram",,Total,55388,28574,233,140,9,4,26
17929946010054697,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","Qual você gostou? 
#comprasparaguai #paraguai",47,"03/03/2026 07:24",https://www.instagram.com/reel/DVbV1YkCIJQ/,"Reel do Instagram",,Total,14245,10634,216,197,23,32,81
18100464064906857,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","Direto de Barcelona, a Mega Eletrônicos está trazendo todos os detalhes do evento Mobile World Congress 2026.

O que estamos vendo nos corredores é surreal. Robótica avançada, telas que desafiam a física e a Inteligência Artificial finalmente chegando ao mundo real. É o futuro, sem filtros, na palma da mão.

A Xiaomi paralisou o evento, apresentando seus novos dispositivos com IA e o tão esperado Xiaomi 17 Ultra Global. Estamos falando do Snapdragon 8 Elite, o chip mais veloz do planeta, e uma câmera periscópica de 200 MP. Não é só um zoom impressionante, é engenharia óptica levada ao limite absoluto. Sem dúvida, é o novo padrão da fotografia mobile.

O nível do jogo subiu e a Mega Eletrônicos vai garantir que você tenha todas essas novidades em primeira mão. Me conta, qual dessas novidades te deixou mais ansioso? Comenta aqui",0,"03/03/2026 12:52",https://www.instagram.com/reel/DVb7XmoEbbT/,"Reel do Instagram",,Total,12980,10923,178,41,4,12,6
18110857960672455,17841401696555467,aventurese.comigo,"Edilaine Correia | Foz do Iguaçu | Influencer","Novidade em perfume árabes no Paraguai 🇵🇾 

Onde? @megaeletronicosoficialpy 📍Monseñor Rodríguez esquina, Paraguai. 
⏰Seg a sexta das 06h às 16h30| sábado até as 15h.",0,"03/04/2026 04:02",https://www.instagram.com/reel/DVdjeRDjYlr/,"Reel do Instagram",,Total,15343,,173,147,,14,0
18455256340100804,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","O Samsung S26 Ultra existe… e no Paraguai ele custa quase R$ 2.500 a menos que no Brasil. 👀🔥
200MP, zoom óptico de 10x, S Pen, o processador mais potente de 2026 e tela de 6.9”... O topo absoluto chegou. 📸✨

No Brasil passa de R$ 10.000.
Aqui no Paraguai? US$ 1.395. 💸
Original, lacrado, versão global. A diferença não é no aparelho… é no preço. 😤

👇 Comenta “S26” aqui embaixo que te explico como garantir o seu com segurança!
.
#samsung #samsungs26ultra #s26",73,"03/04/2026 14:29",https://www.instagram.com/reel/DVeqjjDD5E7/,"Reel do Instagram",,Total,19293,13756,319,98,38,26,39
18094035203020743,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","O MAC MAIS BARATO DA HISTÓRIA! 🍎

O primeiro MacBook da Apple que foi desenvolvido com o processador original para IPhones, rodando com chip A18 Pro.

No Brasil estimasse que estará no valor inicial de R$7.299! 😍

E aí, acharam barato mesmo? 🫣
Comente aqui
—
¡EL MAC MÁS BARATO DE LA HISTORIA! 🍎

El primer MacBook de Apple que fue desarrollado con el procesador original para iPhones, funcionando con el chip A18 Pro.

Entonces, lo encontraron realmente barato? 🫣

Comenta aquí

#paraguai #apple #comprasparaguai #megaeletronicos",49,"03/04/2026 17:48",https://www.instagram.com/reel/DVfAxEtka7M/,"Reel do Instagram",,Total,496359,346747,6868,3633,249,410,705
17948591207965458,17841401563580236,megaeletronicosoficialpy,"Mega Eletrônicos | 🇧🇷 Conta Oficial","Finalmente chegou o momento de comprar meu telefone sonhado 🥹😍
#comprasnoparaguai",0,"03/05/2026 06:08",https://www.instagram.com/reel/DVgWtarkV3n/,"Reel do Instagram",,Total,18014,12050,149,21,8,9,8
