"Número de identificação do ativo de vídeo","Identificação do vídeo universal","Identificação da Página","Nome da Página",Título,"Duração (s)","Horário de publicação","Rótulos personalizados","Comentário de dados",Data,Alcance,"Visualizações de 3 segundos do vídeo","Visualizações do vídeo de 1 minuto","Segundos de visualização","Média de Segundos de visualização","Visualizadores de 3 segundos","Visualizadores de 1 minuto","Reações, comentários e compartilhamentos",Reações,Comentários,Compartilhamentos,"Segundos de visualização de Recomendações","Segundos de visualização de Seguidores","Segundos de visualização de Compartilhamentos","Média de Segundos de visualização de Seguidores","Média de Segundos de visualização de Recomendações","Média de Segundos de visualização de Compartilhamentos","Média de Segundos de visualização de Posts turbinados","Porcentagem do total de visualizações no intervalo 0","Porcentagem do total de visualizações no intervalo 1","Porcentagem do total de visualizações no intervalo 2","Porcentagem do total de visualizações no intervalo 3","Porcentagem do total de visualizações no intervalo 4","Porcentagem do total de visualizações no intervalo 5","Porcentagem do total de visualizações no intervalo 6","Porcentagem do total de visualizações no intervalo 7","Porcentagem do total de visualizações no intervalo 8","Porcentagem do total de visualizações no intervalo 9","Porcentagem do total de visualizações no intervalo 10","Porcentagem do total de visualizações no intervalo 11","Porcentagem do total de visualizações no intervalo 12","Porcentagem do total de visualizações no intervalo 13","Porcentagem do total de visualizações no intervalo 14","Porcentagem do total de visualizações no intervalo 15","Porcentagem do total de visualizações no intervalo 16","Porcentagem do total de visualizações no intervalo 17","Porcentagem do total de visualizações no intervalo 18","Porcentagem do total de visualizações no intervalo 26","Porcentagem do total de visualizações no intervalo 24","Porcentagem do total de visualizações no intervalo 25","Porcentagem do total de visualizações no intervalo 20","Porcentagem do total de visualizações no intervalo 23","Porcentagem do total de visualizações no intervalo 22","Porcentagem do total de visualizações no intervalo 21","Porcentagem do total de visualizações no intervalo 19","Porcentagem do total de visualizações no intervalo 35","Porcentagem do total de visualizações no intervalo 34","Porcentagem do total de visualizações no intervalo 33","Porcentagem do total de visualizações no intervalo 32","Porcentagem do total de visualizações no intervalo 31","Porcentagem do total de visualizações no intervalo 30","Porcentagem do total de visualizações no intervalo 29","Porcentagem do total de visualizações no intervalo 28","Porcentagem do total de visualizações no intervalo 27","Porcentagem do total de visualizações no intervalo 36","Porcentagem do total de visualizações no intervalo 37","Porcentagem do total de visualizações no intervalo 38","Porcentagem do total de visualizações no intervalo 39","Porcentagem do total de visualizações no intervalo 40","Porcentagem de visualizações de15 segundos no intervalo 0","Porcentagem de visualizações de15 segundos no intervalo 7","Porcentagem de visualizações de15 segundos no intervalo 1","Porcentagem de visualizações de15 segundos no intervalo 10","Porcentagem de visualizações de15 segundos no intervalo 9","Porcentagem de visualizações de15 segundos no intervalo 8","Porcentagem de visualizações de15 segundos no intervalo 11","Porcentagem de visualizações de15 segundos no intervalo 6","Porcentagem de visualizações de15 segundos no intervalo 5","Porcentagem de visualizações de15 segundos no intervalo 4","Porcentagem de visualizações de15 segundos no intervalo 3","Porcentagem de visualizações de15 segundos no intervalo 2","Porcentagem de visualizações de15 segundos no intervalo 12","Porcentagem de visualizações de15 segundos no intervalo 13","Porcentagem de visualizações de15 segundos no intervalo 14","Porcentagem de visualizações de15 segundos no intervalo 15","Porcentagem de visualizações de15 segundos no intervalo 16","Porcentagem de visualizações de15 segundos no intervalo 17","Porcentagem de visualizações de15 segundos no intervalo 18","Porcentagem de visualizações de15 segundos no intervalo 24","Porcentagem de visualizações de15 segundos no intervalo 26","Porcentagem de visualizações de15 segundos no intervalo 25","Porcentagem de visualizações de15 segundos no intervalo 20","Porcentagem de visualizações de15 segundos no intervalo 23","Porcentagem de visualizações de15 segundos no intervalo 22","Porcentagem de visualizações de15 segundos no intervalo 21","Porcentagem de visualizações de15 segundos no intervalo 19","Porcentagem de visualizações de15 segundos no intervalo 35","Porcentagem de visualizações de15 segundos no intervalo 34","Porcentagem de visualizações de15 segundos no intervalo 33","Porcentagem de visualizações de15 segundos no intervalo 32","Porcentagem de visualizações de15 segundos no intervalo 31","Porcentagem de visualizações de15 segundos no intervalo 30","Porcentagem de visualizações de15 segundos no intervalo 29","Porcentagem de visualizações de15 segundos no intervalo 28","Porcentagem de visualizações de15 segundos no intervalo 27","Porcentagem de visualizações de15 segundos no intervalo 36","Porcentagem de visualizações de15 segundos no intervalo 37","Porcentagem de visualizações de15 segundos no intervalo 38","Porcentagem de visualizações de15 segundos no intervalo 39","Porcentagem de visualizações de15 segundos no intervalo 40","Ganhos estimados (USD)","CPM do anúncio (USD)","Impressões do anúncio","Visualizações de 3 segundos do vídeo por público mais relevante (M, 25-34)","Visualizações de 3 segundos do vídeo por público mais relevante (M, 35-44)","Visualizações de 3 segundos do vídeo por público mais relevante (M, 45-54)","Visualizações de 3 segundos do vídeo por público mais relevante (F, 35-44)","Visualizações de 3 segundos do vídeo por público mais relevante (F, 45-54)","Visualizações de 3 segundos do vídeo por público mais relevante (F, 25-34)","Visualizações de 3 segundos do vídeo por público mais relevante (M, 55-64)","Visualizações de 3 segundos do vídeo por público mais relevante (M, 18-24)","Visualizações de 3 segundos do vídeo por público mais relevante (F, 55-64)","Visualizações de 3 segundos do vídeo por público mais relevante (F, 18-24)","Visualizações de 3 segundos do vídeo por público mais relevante (M, 65+)","Visualizações de 3 segundos do vídeo por público mais relevante (F, 65+)","Visualizações de 3 segundos do vídeo por país (Brazil (BR))","Visualizações de 3 segundos do vídeo por país (Paraguay (PY))","Visualizações de 3 segundos do vídeo por país (Angola (AO))","Visualizações de 3 segundos do vídeo por país (Mozambique (MZ))","Visualizações de 3 segundos do vídeo por país (Argentina (AR))","Visualizações de 3 segundos do vídeo por país (Algeria (DZ))","Visualizações de 3 segundos do vídeo por país (Portugal (PT))","Visualizações de 3 segundos do vídeo por país (Mexico (MX))","Visualizações de 3 segundos do vídeo por país (Syria (SY))","Visualizações de 3 segundos do vídeo por país (Morocco (MA))","Visualizações de 3 segundos do vídeo por país (Egypt (EG))","Visualizações de 3 segundos do vídeo por país (Bangladesh (BD))","Visualizações de 3 segundos do vídeo por país (Sudan (SD))","Visualizações de 3 segundos do vídeo por país (Sao Tome and Principe (ST))","Visualizações de 3 segundos do vídeo por país (Cape Verde (CV))","Visualizações de 3 segundos do vídeo por país (Cambodia (KH))","Visualizações de 3 segundos do vídeo por país (Iraq (IQ))","Visualizações de 3 segundos do vídeo por país (Tunisia (TN))","Visualizações de 3 segundos do vídeo por país (Malawi (MW))","Visualizações de 3 segundos do vídeo por país (Pakistan (PK))","Visualizações de 3 segundos do vídeo por país (China (CN))","Visualizações de 3 segundos do vídeo por país (Japan (JP))","Visualizações de 3 segundos do vídeo por país (United States (US))","Visualizações de 3 segundos do vídeo por país (Uruguay (UY))","Visualizações de 3 segundos do vídeo por país (Peru (PE))","Visualizações de 3 segundos do vídeo por país (Netherlands (NL))","Visualizações de 3 segundos do vídeo por país (Spain (ES))","Visualizações de 3 segundos do vídeo por país (Cuba (CU))","Visualizações de 3 segundos do vídeo por país (Taiwan (TW))","Visualizações de 3 segundos do vídeo por país (France (FR))","Visualizações de 3 segundos do vídeo por país (Bolivia (BO))","Visualizações de 3 segundos do vídeo por país (Australia (AU))","Visualizações de 3 segundos do vídeo por país (Saudi Arabia (SA))","Visualizações de 3 segundos do vídeo por país (Canada (CA))","Visualizações de 3 segundos do vídeo por país (Italy (IT))","Visualizações de 3 segundos do vídeo por país (Belgium (BE))","Visualizações de 3 segundos do vídeo por país (Luxembourg (LU))","Visualizações de 3 segundos do vídeo por país (French Guiana (GF))","Visualizações de 3 segundos do vídeo por país (Macau (MO))","Visualizações de 3 segundos do vídeo por país (Chile (CL))","Visualizações de 3 segundos do vídeo por país (Switzerland (CH))","Visualizações de 3 segundos do vídeo por país (South Africa (ZA))","Visualizações de 3 segundos do vídeo por país (India (IN))","Visualizações de 3 segundos do vídeo por país (Turkey (TR))","Visualizações de 3 segundos do vídeo por país (Jordan (JO))","Visualizações de 3 segundos do vídeo por país (Germany (DE))","Visualizações de 3 segundos do vídeo por país (Guinea-Bissau (GW))","Visualizações de 3 segundos do vídeo por país (Democratic Republic of the Congo (CD))","Visualizações de 3 segundos do vídeo por país (United Kingdom (GB))","Visualizações de 3 segundos do vídeo por país (Colombia (CO))","Visualizações de 3 segundos do vídeo por país (Romania (RO))","Visualizações de 3 segundos do vídeo por país (Libya (LY))","Visualizações de 3 segundos do vídeo por país (Costa Rica (CR))","Visualizações de 3 segundos do vídeo por país (Ecuador (EC))","Visualizações de 3 segundos do vídeo por país (Venezuela (VE))","Visualizações de 3 segundos do vídeo por país (Nicaragua (NI))","Visualizações de 3 segundos do vídeo por país (Guatemala (GT))","Visualizações de 3 segundos do vídeo por país (El Salvador (SV))","Visualizações de 3 segundos do vídeo por país (Dominican Republic (DO))","Visualizações de 3 segundos do vídeo por país (Panama (PA))","Visualizações de 3 segundos do vídeo por país (Israel (IL))","Visualizações de 3 segundos do vídeo por país (Ireland (IE))","Visualizações de 3 segundos do vídeo por país (Puerto Rico (PR))","Visualizações do vídeo de Recomendações por no mínimo 1 minuto","Visualizações do vídeo de Seguidores por no mínimo 1 minuto","Visualizações do vídeo de Compartilhamentos por no mínimo 1 minuto"
2113048152569605,,606604395858804,"Mega Eletrônicos Paraguai",,53,"02/13/2026 08:08",,,Total,206,79,,1586.205,7.145,,,4,1,0,3,,,,,,,,0.99,0.99,0.99,0.89,0.75,0.68,0.66,0.54,0.44,0.42,0.39,0.35,0.34,0.32,0.27,0.27,0.25,0.23,0.23,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.22,0.13,0.14,0.14,0.15,0.16,0.19,0.2,0.2,0.2,0.13,0.1,0.09,0.09,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1309868407871471,,606604395858804,"Mega Eletrônicos Paraguai",,16,"02/12/2026 11:11",,,Total,219,67,,870.922,4.069,,,0,0,0,0,,,,,,,,1,1,1,1,0.88,0.84,0.69,0.61,0.51,0.46,0.45,0.34,0.33,0.31,0.28,0.25,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1573050367296960,,606604395858804,"Mega Eletrônicos Paraguai",,10,"02/11/2026 12:37",,,Total,300,149,,1625.308,5.435,,,4,3,0,1,,,,,,,,1,1,1,1,0.99,0.88,0.85,0.73,0.6,0.48,0.43,0.4,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1448312259984793,,606604395858804,"Mega Eletrônicos Paraguai",,34,"02/07/2026 05:55",,,Total,674,295,,5571.585,8.467,,,11,6,2,3,,,,,,,,0.99,0.99,0.99,0.99,0.92,0.87,0.82,0.73,0.66,0.57,0.53,0.5,0.45,0.43,0.41,0.39,0.36,0.35,0.34,0.25,0.27,0.25,0.31,0.27,0.29,0.3,0.33,0.21,0.21,0.21,0.23,0.24,0.24,0.24,0.24,0.25,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33991874353789512,,606604395858804,"Mega Eletrônicos Paraguai",,82,"02/05/2026 04:27",,,Total,481,221,,7399.611,13.004,,,8,6,0,2,,,,,,,,1,1,0.86,0.7,0.62,0.56,0.5,0.47,0.44,0.43,0.38,0.36,0.33,0.33,0.31,0.28,0.26,0.25,0.24,0.22,0.23,0.23,0.25,0.24,0.24,0.24,0.24,0.18,0.19,0.19,0.19,0.19,0.2,0.2,0.21,0.22,0.18,0.18,0.12,0.1,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1983709015886219,,606604395858804,"Mega Eletrônicos Paraguai",,58,"02/04/2026 14:00",,,Total,709,304,,6178.427,8.475,,,11,7,0,4,,,,,,,,1,1,1,0.72,0.57,0.49,0.44,0.38,0.37,0.34,0.32,0.31,0.31,0.29,0.28,0.27,0.27,0.25,0.22,0.16,0.17,0.17,0.21,0.17,0.17,0.18,0.22,0.12,0.13,0.13,0.13,0.14,0.15,0.16,0.16,0.16,0.12,0.12,0.11,0.1,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1463054211877770,,606604395858804,"Mega Eletrônicos Paraguai",,40,"02/03/2026 13:00",,,Total,328,140,,1900.652,5.309,,,7,4,0,3,,,,,,,,0.99,0.99,0.99,0.99,0.75,0.57,0.44,0.35,0.31,0.3,0.26,0.23,0.23,0.23,0.21,0.21,0.2,0.19,0.18,0.13,0.14,0.13,0.15,0.14,0.14,0.14,0.16,0.09,0.09,0.09,0.09,0.1,0.11,0.12,0.12,0.12,0.08,0.08,0.08,0.08,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2072647383573877,,606604395858804,"Mega Eletrônicos Paraguai",,30,"01/31/2026 06:24",,,Total,431,132,,1698.034,3.885,,,6,4,0,2,,,,,,,,1,1,1,1,0.75,0.59,0.48,0.4,0.35,0.34,0.3,0.26,0.24,0.23,0.22,0.2,0.18,0.17,0.17,0.11,0.12,0.11,0.17,0.14,0.14,0.15,0.17,,,,0.06,0.08,0.08,0.08,0.1,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1185661933556229,,606604395858804,"Mega Eletrônicos Paraguai",,58,"01/30/2026 10:36",,,Total,704,294,,7439.959,10.233,,,12,8,0,4,,,,,,,,1,1,1,0.81,0.72,0.59,0.53,0.5,0.45,0.43,0.41,0.4,0.39,0.37,0.36,0.35,0.34,0.33,0.32,0.27,0.28,0.27,0.31,0.28,0.28,0.29,0.31,0.17,0.18,0.2,0.22,0.24,0.25,0.26,0.26,0.27,0.16,0.14,0.12,0.1,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2061822947946122,,606604395858804,"Mega Eletrônicos Paraguai",,17,"01/29/2026 07:11",,,Total,608,238,,3537.081,6.26,,,9,7,0,2,,,,,,,,1,1,1,1,0.96,0.81,0.7,0.61,0.59,0.57,0.55,0.53,0.5,0.49,0.46,0.44,0.41,0.41,0.4,,,,0.37,,,,0.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
915625491397902,,606604395858804,"Mega Eletrônicos Paraguai",,69,"01/28/2026 08:38",,,Total,478,246,,4896.369,4.142,,,10,4,0,6,,,,,,,,0.98,0.99,0.89,0.66,0.6,0.44,0.37,0.33,0.3,0.28,0.28,0.24,0.23,0.22,0.2,0.2,0.18,0.17,0.16,0.09,0.09,0.09,0.11,0.1,0.1,0.1,0.12,0.05,0.07,0.07,0.08,0.08,0.08,0.08,0.08,0.09,0.05,0.04,0.03,0.03,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
917261250958765,,606604395858804,"Mega Eletrônicos Paraguai",,49,"01/27/2026 08:37",,,Total,375,124,,2934.069,7.973,,,9,6,0,3,,,,,,,,0.99,1,0.99,0.88,0.71,0.65,0.6,0.54,0.52,0.52,0.52,0.51,0.5,0.48,0.47,0.44,0.42,0.4,0.36,0.25,0.27,0.26,0.32,0.27,0.28,0.31,0.35,0.19,0.21,0.21,0.22,0.23,0.23,0.23,0.23,0.24,0.17,0.17,0.16,0.15,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25678208798538678,,606604395858804,"Mega Eletrônicos Paraguai","✨ Os melhores descontos de cosméticos do ano já chegaram! ✨",73,"01/26/2026 14:09",,,Total,1820,139,,2571.057,1.425,,,4,2,0,2,,,,,,,,0.99,0.99,0.68,0.47,0.37,0.26,0.21,0.17,0.17,0.12,0.1,0.09,0.09,0.08,0.08,0.07,0.07,0.08,0.06,0.03,0.03,0.03,0.04,0.03,0.03,0.04,0.06,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1558423242052358,,606604395858804,"Mega Eletrônicos Paraguai",,45,"01/25/2026 04:52",,,Total,44328,2290,,62961.874,0.96,,,7,6,0,1,,,,,,,,1,0.99,0.99,0.87,0.66,0.53,0.43,0.35,0.29,0.25,0.22,0.2,0.17,0.15,0.14,0.05,0.05,0.04,0.04,0.02,0.02,0.02,0.03,0.02,0.03,0.03,0.03,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.01,0.01,0.01,0.01,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
931722495951800,,606604395858804,"Mega Eletrônicos Paraguai",,49,"01/23/2026 13:02",,,Total,465,118,,2223.211,4.864,,,7,5,0,2,,,,,,,,1,1,1,0.91,0.75,0.61,0.54,0.5,0.46,0.41,0.36,0.33,0.33,0.32,0.29,0.24,0.23,0.21,0.2,0.11,0.15,0.12,0.2,0.17,0.17,0.19,0.2,0.07,0.07,0.08,0.08,0.09,0.09,0.09,0.09,0.09,0.07,0.07,0.07,0.07,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1560372821675562,,606604395858804,"Mega Eletrônicos Paraguai",,45,"01/22/2026 13:00",,,Total,478,155,,2978.517,6.283,,,8,8,0,0,,,,,,,,1,1,1,0.93,0.75,0.68,0.58,0.5,0.43,0.38,0.37,0.35,0.33,0.32,0.3,0.3,0.3,0.26,0.25,0.2,0.21,0.21,0.23,0.21,0.22,0.23,0.23,0.11,0.12,0.15,0.15,0.15,0.15,0.17,0.17,0.2,0.1,0.1,0.08,0.05,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25506688535667040,,606604395858804,"Mega Eletrônicos Paraguai",,43,"01/18/2026 05:00",,,Total,772,314,,7295.686,9.688,,,16,12,0,4,,,,,,,,0.99,0.99,0.99,0.97,0.87,0.78,0.74,0.7,0.68,0.65,0.61,0.55,0.53,0.51,0.51,0.49,0.46,0.46,0.42,0.34,0.36,0.35,0.39,0.37,0.38,0.38,0.4,0.18,0.2,0.22,0.24,0.25,0.25,0.27,0.31,0.32,0.17,0.16,0.13,0.13,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25571146462579329,,606604395858804,"Mega Eletrônicos Paraguai",,12,"01/17/2026 11:55",,,Total,2859,1562,,19351.124,6.845,,,37,33,0,4,,,,,,,,1,1,1,1,0.92,0.86,0.83,0.8,0.78,0.76,0.67,0.57,0.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1914885169414478,,606604395858804,"Mega Eletrônicos Paraguai",,38,"01/16/2026 11:00",,,Total,1988,545,,8199.007,4.279,,,10,8,0,2,,,,,,,,1,1,1,1,0.88,0.65,0.53,0.47,0.4,0.37,0.34,0.32,0.31,0.29,0.27,0.24,0.21,0.19,0.17,0.13,0.14,0.13,0.16,0.14,0.15,0.16,0.17,0.1,0.1,0.1,0.11,0.11,0.11,0.12,0.12,0.12,0.1,0.1,0.09,0.09,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1614988826337279,,606604395858804,"Mega Eletrônicos Paraguai",,7,"01/14/2026 09:43",,,Total,619,317,,2921.198,4.578,,,9,9,0,0,,,,,,,,0.99,1,1,1,0.95,0.85,0.79,0.71,0.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1172339578218428,,606604395858804,"Mega Eletrônicos Paraguai",,58,"01/13/2026 11:04",,,Total,494,223,,4512.036,8.386,,,11,7,0,4,,,,,,,,0.99,0.99,0.99,0.83,0.63,0.59,0.54,0.48,0.43,0.37,0.35,0.34,0.31,0.3,0.29,0.28,0.27,0.26,0.25,0.13,0.14,0.13,0.21,0.16,0.17,0.19,0.24,0.1,0.1,0.1,0.1,0.11,0.11,0.12,0.13,0.13,0.09,0.09,0.07,0.07,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1463894535106783,,606604395858804,"Mega Eletrônicos Paraguai",,44,"01/10/2026 08:56",,,Total,6606,3386,,70234.788,8.589,,,172,152,9,11,,,,,,,,0.99,0.99,0.98,0.92,0.75,0.63,0.56,0.52,0.49,0.46,0.44,0.42,0.4,0.4,0.37,0.34,0.33,0.32,0.3,0.22,0.25,0.24,0.28,0.26,0.27,0.27,0.29,0.1,0.11,0.12,0.14,0.15,0.16,0.17,0.18,0.2,0.09,0.08,0.07,0.07,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2031777491051916,,606604395858804,"Mega Eletrônicos Paraguai",,54,"04/07/2026 16:59",,,Total,101,38,0,684.273,7.279,37,0,4,2,0,2,423.626,260.647,,5.7921555555556,8.6454285714286,0,0,1,1,1,0.71,0.53,0.39,0.32,0.32,0.24,0.24,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.18,0.18,0.16,0.16,0.16,0.18,0.16,0.18,0.18,0.18,0.11,0.11,0.13,0.13,0.13,0.13,0.13,0.13,0.16,0.11,0.11,0.08,0.08,0.08,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.88,0.88,0.75,0.75,0.75,0.88,0.75,0.88,0.88,0.88,0.5,0.5,0.63,0.63,0.63,0.63,0.63,0.63,0.75,0.5,0.5,0.38,0.38,0.38,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3525707154233868,,606604395858804,"Mega Eletrônicos Paraguai",,53,"04/06/2026 14:11",,,Total,125,44,0,703.155,5.716,43,0,0,0,0,0,401.373,301.782,,5.8035,5.6531408450704,0,0,0.98,0.98,0.98,0.86,0.59,0.45,0.41,0.34,0.34,0.34,0.32,0.27,0.25,0.25,0.25,0.18,0.18,0.18,0.16,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.09,0.09,0.02,0.02,0.02,1,1,1,1,1,1,1,1,1,1,1,1,0.91,0.91,0.91,0.73,0.73,0.73,0.64,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.36,0.36,0.09,0.09,0.09,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1614748566485581,,606604395858804,"Mega Eletrônicos Paraguai",,53,"04/06/2026 14:08",,,Total,204,76,0,959.182,4.82,76,0,2,0,0,2,623.756,331.598,3.828,5.8175087719298,4.4238014184397,3.828,0,1,1,1,0.78,0.46,0.37,0.36,0.29,0.25,0.25,0.21,0.18,0.18,0.16,0.12,0.12,0.09,0.09,0.08,0.07,0.08,0.07,0.08,0.08,0.08,0.08,0.08,0.05,0.05,0.05,0.07,0.07,0.07,0.07,0.07,0.07,0.04,0.04,0.03,0.03,0.03,1,1,1,1,1,1,1,1,1,1,1,1,1,0.86,0.64,0.64,0.5,0.5,0.43,0.43,0.36,0.36,0.43,0.43,0.43,0.43,0.43,0.29,0.29,0.29,0.36,0.36,0.36,0.36,0.36,0.36,0.21,0.21,0.14,0.14,0.14,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
